datetime;DNI;DryBulb;DewPoint;Pressure;Wdir;Wspd;elevation;zenith;azimuth;aoi;IAM;pr_geo;pr_shadows;pr_opt_peak;solar_fraction;SF.x.mf;SF.x.tin;SF.x.tout;SF.x.pin;SF.x.pout;SF.x.prth;SF.x.prop;SF.x.qabs;SF.x.qlst;SF.x.qlbk;SF.x.pwr;LB.000.x.mf;LB.000.x.tin;LB.000.x.tout;LB.000.x.pin;LB.000.x.pout;LB.000.x.prth;LB.000.x.prop;LB.000.x.qabs;LB.000.x.qlst;LB.000.x.qlbk;SB.NE.x.mf;SB.NE.x.tin;SB.NE.x.tout;SB.NE.x.pin;SB.NE.x.pout;SB.NE.x.prth;SB.NE.x.prop;SB.NE.x.qabs;SB.NE.x.qlst;SB.NE.x.qlbk;SB.SO.x.mf;SB.SO.x.tin;SB.SO.x.tout;SB.SO.x.pin;SB.SO.x.pout;SB.SO.x.prth;SB.SO.x.prop;SB.SO.x.qabs;SB.SO.x.qlst;SB.SO.x.qlbk;SB.SE.x.mf;SB.SE.x.tin;SB.SE.x.tout;SB.SE.x.pin;SB.SE.x.pout;SB.SE.x.prth;SB.SE.x.prop;SB.SE.x.qabs;SB.SE.x.qlst;SB.SE.x.qlbk;SB.NO.x.mf;SB.NO.x.tin;SB.NO.x.tout;SB.NO.x.pin;SB.NO.x.pout;SB.NO.x.prth;SB.NO.x.prop;SB.NO.x.qabs;SB.NO.x.qlst;SB.NO.x.qlbk
1989-07-01 11:00:00+01:00;798;275,76;;94500,0;90;2,1;55,43757202568581;34,56242797431419;103,5114765034956;7,616679704887618;0,9963568645759868;0,9985525420703376;1,0;0,7281244610469688;0,8449899512669999;1216,4087288639394;563,15;665,6209965976599;2000000,0;1586516,5140499072;0,9439984409355242;0,7254718050298379;9464699,756628934;521770,2383348618;8900,020147239662;304952841,53865916;7,79749185169192;563,15;666,2473834289369;2000000,0;1586516,5140499065;0,9439984409355242;0,7254718050298381;60671,1522860829;3344,6810149670628;57,051411200254236;304,10218221598484;563,15;665,9329106455871;2000000,0;1586516,5140499072;0,9439984409355242;0,7254718050298379;2366174,9391572336;130442,55958371545;2225,0050368099155;304,10218221598484;563,15;665,9329106455871;2000000,0;1586516,5140499072;0,9439984409355242;0,7254718050298379;2366174,9391572336;130442,55958371545;2225,0050368099155;304,10218221598484;563,15;665,9329106455871;2000000,0;1586516,5140499072;0,9439984409355242;0,7254718050298379;2366174,9391572336;130442,55958371545;2225,0050368099155;304,10218221598484;563,15;665,9329106455871;2000000,0;1586516,5140499072;0,9439984409355242;0,7254718050298379;2366174,9391572336;130442,55958371545;2225,0050368099155
1989-07-01 12:00:00+01:00;858;275,97999999999996;;94500,0;280;2,1;66,5239950924369;23,476004907563095;120,75928505177933;11,755558742331164;0,9969763494830135;0,9977474769339457;1,0;0,7281244610469688;0,8449899512669999;1313,079029988098;563,15;665,6145635115118;2000000,0;1522832,1933996452;0,9478721043775895;0,7259228671438936;10174448,865198685;522077,06049818656;8892,890633981116;329165989,1027197;8,417173269154471;563,15;666,2408443857129;2000000,0;1522832,1933996463;0,9478721043775896;0,7259228671438936;65220,82605896589;3346,6478237063234;57,005709192186636;328,2697574970245;563,15;665,9264253644548;2000000,0;1522832,1933996452;0,9478721043775895;0,7259228671438936;2543612,216299671;130519,26512454664;2223,222658495279;328,2697574970245;563,15;665,9264253644548;2000000,0;1522832,1933996452;0,9478721043775895;0,7259228671438936;2543612,216299671;130519,26512454664;2223,222658495279;328,2697574970245;563,15;665,9264253644548;2000000,0;1522832,1933996452;0,9478721043775895;0,7259228671438936;2543612,216299671;130519,26512454664;2223,222658495279;328,2697574970245;563,15;665,9264253644548;2000000,0;1522832,1933996452;0,9478721043775895;0,7259228671438936;2543612,216299671;130519,26512454664;2223,222658495279
1989-07-01 13:00:00+01:00;892;276,21;;94400,0;360;1,5;74,71201768053177;15,287982319468227;155,4116757247765;13,872453166477307;0,998026231512622;0,9973268145916141;1,0;0,7281244610469688;0,8449899512669999;1368,9081617626186;563,15;665,6184443734824;2000000,0;1484064,0591689288;0,9499474377629389;0,7266873119308656;10584306,7464454;521463,70812235976;8886,01635909667;343175233,5262084;8,775052318991149;563,15;666,2447891623119;2000000,0;1484064,0591689285;0,9499474377629389;0,7266873119308652;67848,1201695218;3342,716077707435;56,96164332754275;342,22704044065466;563,15;665,9303377110998;2000000,0;1484064,0591689288;0,9499474377629389;0,7266873119308656;2646076,68661135;130365,92703058994;2221,5040897741674;342,22704044065466;563,15;665,9303377110998;2000000,0;1484064,0591689288;0,9499474377629389;0,7266873119308656;2646076,68661135;130365,92703058994;2221,5040897741674;342,22704044065466;563,15;665,9303377110998;2000000,0;1484064,0591689288;0,9499474377629389;0,7266873119308656;2646076,68661135;130365,92703058994;2221,5040897741674;342,22704044065466;563,15;665,9303377110998;2000000,0;1484064,0591689288;0,9499474377629389;0,7266873119308656;2646076,68661135;130365,92703058994;2221,5040897741674
1989-07-01 14:00:00+01:00;905;276,37;;94300,0;270;3,1;74,24529144633989;15,754708553660109;208,69889995145695;13,778252369632908;0,9979686585314453;0,9973456885061901;1,0;0,7281244610469688;0,8449899512669999;1389,5424798006857;563,15;665,6198999504196;2000000,0;1469365,8705888188;0,9504666598399693;0,7266453916349749;10738146,074531442;523590,3045113854;8881,431351571942;348353380,8465702;8,907323588465932;563,15;666,246268715861;2000000,0;1469365,8705888195;0,9504666598399694;0,7266453916349751;68834,26970853492;3356,348105842213;56,9322522536663;347,3856199501714;563,15;665,9318050990323;2000000,0;1469365,8705888188;0,9504666598399693;0,7266453916349749;2684536,5186328604;130897,57612784635;2220,3578378929856;347,3856199501714;563,15;665,9318050990323;2000000,0;1469365,8705888188;0,9504666598399693;0,7266453916349749;2684536,5186328604;130897,57612784635;2220,3578378929856;347,3856199501714;563,15;665,9318050990323;2000000,0;1469365,8705888188;0,9504666598399693;0,7266453916349749;2684536,5186328604;130897,57612784635;2220,3578378929856;347,3856199501714;563,15;665,9318050990323;2000000,0;1469365,8705888188;0,9504666598399693;0,7266453916349749;2684536,5186328604;130897,57612784635;2220,3578378929856
1989-07-01 15:00:00+01:00;889;276,47999999999996;;94200,0;330;1,0;65,62058582171117;24,379414178288826;241,1683109523601;11,481818219499472;0,9968774172064518;0,9978013775822256;1,0;0,7281244610469688;0,8449899512669999;1363,2025280614153;563,15;665,6180361349085;2000000,0;1488093,393784278;0,9498181402255595;0,7258508321333422;10541580,49476547;520695,7018183712;8878,474229448806;341743421,5619741;8,738477743983433;563,15;666,2443741995713;2000000,0;1488093,3937842778;0,9498181402255594;0,725850832133342;67574,23394080428;3337,792960374173;56,91329634262057;340,8006320153538;563,15;665,9299261601691;2000000,0;1488093,393784278;0,9498181402255595;0,7258508321333422;2635395,1236913675;130173,9254545928;2219,6185573622015;340,8006320153538;563,15;665,9299261601691;2000000,0;1488093,393784278;0,9498181402255595;0,7258508321333422;2635395,1236913675;130173,9254545928;2219,6185573622015;340,8006320153538;563,15;665,9299261601691;2000000,0;1488093,393784278;0,9498181402255595;0,7258508321333422;2635395,1236913675;130173,9254545928;2219,6185573622015;340,8006320153538;563,15;665,9299261601691;2000000,0;1488093,393784278;0,9498181402255595;0,7258508321333422;2635395,1236913675;130173,9254545928;2219,6185573622015
1989-07-01 16:00:00+01:00;851;276,47999999999996;;94200,0;270;1,5;54,42180419597622;35,57819580402378;257,5830980491298;7,186734811914533;0,9963986067689241;0,9986351371730525;1,0;0,7281244610469688;0,8449899512669999;1302,3511849022361;563,15;665,6137738871666;2000000,0;1530116,1446675947;0,9475597851881241;0,7255021985415735;10094565,39371436;521080,6956749637;8878,940439790451;326474023,52702844;8,34840503142459;563,15;666,2400417590086;2000000,0;1530116,1446675952;0,9475597851881236;0,7255021985415735;64708,752523809984;3340,2608697113064;56,91628487045159;325,58779622555903;563,15;665,9256293350765;2000000,0;1530116,1446675947;0,9475597851881241;0,7255021985415735;2523641,34842859;130270,17391874093;2219,7351099476127;325,58779622555903;563,15;665,9256293350765;2000000,0;1530116,1446675947;0,9475597851881241;0,7255021985415735;2523641,34842859;130270,17391874093;2219,7351099476127;325,58779622555903;563,15;665,9256293350765;2000000,0;1530116,1446675947;0,9475597851881241;0,7255021985415735;2523641,34842859;130270,17391874093;2219,7351099476127;325,58779622555903;563,15;665,9256293350765;2000000,0;1530116,1446675947;0,9475597851881241;0,7255021985415735;2523641,34842859;130270,17391874093;2219,7351099476127
1989-07-01 17:00:00+01:00;791;276,47999999999996;;94100,0;310;1,0;42,57417495909128;47,42582504090872;268,33902875630935;1,2230642877854092;0,9989999744795228;0,999768907087371;1,0;0,7281244610469688;0,8449899512669999;1210,2953895145026;563,15;665,6203939193838;2000000,0;1590398,6555979962;0,9439033221650913;0,7273963180038383;9418021,944296733;520070,341046729;8879,857396852783;303418329,09641725;7,7583037789391165;563,15;666,2467708221503;2000000,0;1590398,6555979964;0,9439033221650912;0,7273963180038382;60371,935540363665;3333,7842374790316;56,922162800338356;302,57384737862566;563,15;665,9323030764812;2000000,0;1590398,6555979962;0,9439033221650913;0,7273963180038383;2354505,486074183;130017,58526168225;2219,964349213196;302,57384737862566;563,15;665,9323030764812;2000000,0;1590398,6555979962;0,9439033221650913;0,7273963180038383;2354505,486074183;130017,58526168225;2219,964349213196;302,57384737862566;563,15;665,9323030764812;2000000,0;1590398,6555979962;0,9439033221650913;0,7273963180038383;2354505,486074183;130017,58526168225;2219,964349213196;302,57384737862566;563,15;665,9323030764812;2000000,0;1590398,6555979962;0,9439033221650913;0,7273963180038383;2354505,486074183;130017,58526168225;2219,964349213196
1989-07-01 18:00:00+01:00;712;276,42999999999995;;94200,0;270;3,6;30,651446781067968;59,34855321893203;277,0204897538924;6,035674492975683;0,9966072723241708;0,9988555210499667;1,0;0,7281244610469688;0,8449899512669999;1078,027534860155;563,15;665,6208530633558;2000000,0;1670063,4801382383;0,9371349395340816;0,7256541330365265;8449379,786313877;522984,0658336992;8882,838554494501;270260366,69187456;6,910432915770223;563,15;666,2472375300139;2000000,0;1670063,480138239;0,9371349395340818;0,7256541330365266;54162,69093790946;3352,461960472431;56,941272785221145;269,5068837150387;563,15;665,9327659464612;2000000,0;1670063,4801382383;0,9371349395340816;0,7256541330365265;2112344,946578469;130746,0164584248;2220,7096386236253;269,5068837150387;563,15;665,9327659464612;2000000,0;1670063,4801382383;0,9371349395340816;0,7256541330365265;2112344,946578469;130746,0164584248;2220,7096386236253;269,5068837150387;563,15;665,9327659464612;2000000,0;1670063,4801382383;0,9371349395340816;0,7256541330365265;2112344,946578469;130746,0164584248;2220,7096386236253;269,5068837150387;563,15;665,9327659464612;2000000,0;1670063,4801382383;0,9371349395340816;0,7256541330365265;2112344,946578469;130746,0164584248;2220,7096386236253
1989-07-01 19:00:00+01:00;615;276,26;;94200,0;230;4,1;18,93464502665821;71,06535497334178;285,05892511969626;14,226378393475645;0,9982517027241826;0,9972557647010257;0,913856708471345;0,7281244610469688;0,8449899512669999;835,8208941402213;563,15;665,6155308016645;2000000,0;1794526,9097214125;0,9203777154289476;0,7268514830352643;6669878,864560157;523036,41466329177;8891,543977524918;209527815,0236948;5,357826244488599;563,15;666,2418276047316;2000000,0;1794526,909721413;0,9203777154289479;0,7268514830352644;42755,6337471805;3352,7975298928964;56,997076779005866;208,95522353505532;563,15;665,927400501252;2000000,0;1794526,9097214125;0,9203777154289476;0,7268514830352643;1667469,7161400393;130759,10366582294;2222,8859943812295;208,95522353505532;563,15;665,927400501252;2000000,0;1794526,9097214125;0,9203777154289476;0,7268514830352643;1667469,7161400393;130759,10366582294;2222,8859943812295;208,95522353505532;563,15;665,927400501252;2000000,0;1794526,9097214125;0,9203777154289476;0,7268514830352643;1667469,7161400393;130759,10366582294;2222,8859943812295;208,95522353505532;563,15;665,927400501252;2000000,0;1794526,9097214125;0,9203777154289476;0,7268514830352643;1667469,7161400393;130759,10366582294;2222,8859943812295
1989-07-01 20:00:00+01:00;482;276,09;;94200,0;999;4,6;7,654222401256815;82,34577759874318;293,2288886973698;23,009958430909066;0,9911855850180431;0,9954031983583291;0,3751141468521775;0,7281244610469688;0,8449899512669999;312,0;563,15;637,9890133833228;2000000,0;1967496,2493160234;0,7764458730149898;0,7217064698887871;2126584,2941010334;468955,359462491;8604,698218381724;56139928,29317714;2,0;563,15;638,4630052599916;2000000,0;1967496,2493160237;0,77644587301499;0,7217064698887872;13631,95060321175;3006,124099118532;55,158321912703364;78,0;563,15;638,2261001182396;2000000,0;1967496,2493160234;0,7764458730149898;0,7217064698887871;531646,0735252583;117238,83986562275;2151,174554595431;78,0;563,15;638,2261001182396;2000000,0;1967496,2493160234;0,7764458730149898;0,7217064698887871;531646,0735252583;117238,83986562275;2151,174554595431;78,0;563,15;638,2261001182396;2000000,0;1967496,2493160234;0,7764458730149898;0,7217064698887871;531646,0735252583;117238,83986562275;2151,174554595431;78,0;563,15;638,2261001182396;2000000,0;1967496,2493160234;0,7764458730149898;0,7217064698887871;531646,0735252583;117238,83986562275;2151,174554595431
1989-07-01 21:00:00+01:00;0;275,87;;94400,0;260;5,1;-2,925653815272452;92,92565381527245;302,09751004123996;32,05068047235971;0,9683072042704185;0,9932229970911027;0,0;0,7281244610469688;0,8449899512669999;312,0;563,15;545,1565043956696;2000000,0;1968862,497395475;0,0;0,7050481612372959;0,0;327789,10940076766;7584,69546366227;-12763810,902042147;2,0;563,15;545,8007391573979;2000000,0;1968862,4973954754;0,0;0,7050481612372956;0,0;2101,2122397485114;48,61984271578379;78,0;563,15;545,4785071575052;2000000,0;1968862,497395475;0,0;0,7050481612372959;0,0;81947,27735019191;1896,1738659155676;78,0;563,15;545,4785071575052;2000000,0;1968862,497395475;0,0;0,7050481612372959;0,0;81947,27735019191;1896,1738659155676;78,0;563,15;545,4785071575052;2000000,0;1968862,497395475;0,0;0,7050481612372959;0,0;81947,27735019191;1896,1738659155676;78,0;563,15;545,4785071575052;2000000,0;1968862,497395475;0,0;0,7050481612372959;0,0;81947,27735019191;1896,1738659155676
1989-07-01 22:00:00+01:00;0;275,76;;94400,0;270;3,1;-12,454491503611;102,454491503611;312,1721940994049;40,96229774175784;0,9285759315865427;0,9906032033662845;0,0;0,7281244610469688;0,8449899512669999;312,0;563,15;545,2438400033361;2000000,0;1968863,4681045418;0,0;0,6761188497276387;0,0;326016,61575857055;7588,755460375972;-12702527,526154142;2,0;563,15;545,8881990445365;2000000,0;1968863,4681045415;0,0;0,6761188497276384;0,0;2089,850101016478;48,6458683357434;78,0;563,15;545,56590509178;2000000,0;1968863,4681045418;0,0;0,6761188497276387;0,0;81504,15393964264;1897,188865093993;78,0;563,15;545,56590509178;2000000,0;1968863,4681045418;0,0;0,6761188497276387;0,0;81504,15393964264;1897,188865093993;78,0;563,15;545,56590509178;2000000,0;1968863,4681045418;0,0;0,6761188497276387;0,0;81504,15393964264;1897,188865093993;78,0;563,15;545,56590509178;2000000,0;1968863,4681045418;0,0;0,6761188497276387;0,0;81504,15393964264;1897,188865093993
