date;DNI;DryBulb;Pressure;Wspd;SB.NO.a.mf;SB.NO.a.tin;SB.NO.a.tout;NetPower;AuxPower;GrossPower;SB.NO.a.pin;SB.NO.a.pout;elevation;zenith;azimuth;aoi;IAM;pr_shadows;pr_borders;pr_opt_peak;solar_fraction;SF.x.mf;SF.x.tin;SF.x.tout;SF.x.pin;SF.x.pout;SF.x.prth;SF.x.prop;SF.x.qabs;SF.x.qlst;SF.x.qlbk;SF.x.pwr;SF.x.globalpr;LB.000.x.mf;LB.000.x.tin;LB.000.x.tout;LB.000.x.pin;LB.000.x.pout;LB.000.x.prth;LB.000.x.prop;LB.000.x.qabs;LB.000.x.qlst;LB.000.x.qlbk;SB.NO.x.mf;SB.NO.x.tin;SB.NO.x.tout;SB.NO.x.pin;SB.NO.x.pout;SB.NO.x.prth;SB.NO.x.prop;SB.NO.x.qabs;SB.NO.x.qlst;SB.NO.x.qlbk;SF.a.mf;SF.a.tin;SF.a.tout;SF.a.pwr;SF.b.tout;SF.b.prth;SF.b.prop;SF.b.pwr;SF.b.wpwr;SF.a.pin;SF.a.pout;SF.b.pout;SF.b.qabs;SF.b.qlst;SF.b.qlbk;SF.a.prth;SF.a.globalpr;LB.NO.a.mf;LB.NO.a.tin;LB.NO.a.tout;LB.NO.b.tout;LB.NO.a.pin;LB.NO.b.pout;LB.NO.b.prth;LB.NO.b.prop;LB.NO.b.qabs;LB.NO.b.qlst;LB.NO.b.qlbk;LB.NO.b.wpwr;SB.NO.b.tout;SB.NO.b.pout;SB.NO.b.prth;SB.NO.b.prop;SB.NO.b.qabs;SB.NO.b.qlst;SB.NO.b.qlbk;SB.NO.b.wpwr;SF.b.globalpr
2007-06-29 10:00:00;758,0;295,34999999999997;99400,0;8,6;826,1569999999999;566,15;666,15;52,101000000000006;-3,30833;55,4094;1570301,4900000002;1384284,438;62,493162338830345;27,506837661169655;117,38219173596394;12,264083306756337;1,0;1,0;0,9966275470002736;0,7990220668465727;0,9224622792;814,0507469624162;566,4770495016792;667,2575897233334;1570301,4900000002;1297772,9033948784;0,9166701617012868;0,7807875232577244;14857101,519798562;1204515,6386497663;13736,07083092301;202,05425268465916;0,0;6,783756224686802;566,15;666,0584039049372;1570301,4900000002;1297772,9033948777;0,9166701617012867;0,7807875232577245;123809,17933165468;10037,630322081386;114,4672569243584;814,0507469624162;566,15;666,6598927243883;1570301,4900000002;1297772,9033948784;0,9166701617012868;0,7807875232577244;14857101,519798562;1204515,6386497663;13736,07083092301;826,1569999999999;566,4770495016792;666,7509250211738;203,96118187401166;665,9605650710812;0,9172126837937931;0,7807875232577247;202,2499901961443;0,0;1570301,4900000002;1384284,438;1290330,9379295518;14857101,519798562;1197253,237416861;13704,080998863967;137,28194668537006;0,27166639990459945;6,884641666666666;566,15;0,0;664,7458638425093;1570301,4900000002;1290330,9379295518;0,9172126837937931;0,7807875232577245;123809,17933165468;9977,110311807177;114,20067499053303;0,0;665,3549066187691;1290330,9379295518;0,9172126837937931;0,7807875232577247;14857101,519798562;1197253,237416861;13704,080998863967;0,0;0,2739649082121752
2007-06-29 11:00:00;790,0;296,84999999999997;99400,0;9,8;850,335;566,15;666,15;52,0642;-3,3451800000000005;55,4094;2032604,375;1705669,009;71,36438145766971;18,635618542330292;144,98846439204493;15,172255154192987;1,0;1,0;0,9957929554616533;0,7990220668465727;0,9224622792;839,1779572433616;566,4770495016792;667,2538017902327;2032604,375;1744196,3063540237;0,9187285347959903;0,7711708291484025;15280792,121961575;1208155,0195497903;13672,724144869933;208,28269721935152;0,0;6,99314964369468;566,15;666,054567761119;2032604,375;1744196,3063540233;0,9187285347959904;0,7711708291484023;127339,93434967977;10067,958496248253;113,9393678739161;839,1779572433616;566,15;666,6560800870299;2032604,375;1744196,3063540237;0,9187285347959903;0,7711708291484025;15280792,121961575;1208155,0195497903;13672,724144869933;850,3349999999999;566,4770495016792;666,7509250211738;209,93023310198635;666,0915707342012;0,9192030323071333;0,7711708291484021;208,4607689995481;0,0;2032604,375;1705669,009;1737156,5215501285;15280792,121961575;1201621,901969;13644,069953794315;137,3817740771922;0,26394197339399667;7,086125;566,15;0,0;664,8783476724141;2032604,375;1737156,5215501285;0,9192030323071332;0,7711708291484023;127339,93434967977;10013,515849741665;113,70058294828596;0,0;665,4866718073253;1737156,5215501285;0,9192030323071333;0,7711708291484021;15280792,121961575;1201621,901969;13644,069953794315;0,0;0,26580253093146805
2007-06-29 12:00:00;740,0;297,95;99400,0;9,2;788,9580000000001;566,15;666,15;52,1559;-3,25343;55,4094;2280062,4729999998;1864031,6080000002;73,85791088926946;16,142089110730538;191,60568070954767;15,803338927027202;1,0;1,0;0,9956089518204855;0,7990220668465727;0,9224622792;778,8457366177862;566,4770495016792;667,2554547541582;2280062,4729999998;2029266,7042019751;0,9132598493333278;0,7688207303943695;14267396,51316424;1203888,6010079624;13620,578426666287;193,31170950655684;0,0;6,490381138481551;566,15;666,0562417609308;2280062,4729999998;2029266,7042019754;0,9132598493333277;0,7688207303943696;118894,97094303535;10032,405008399686;113,50482022221907;778,8457366177862;566,15;666,6577438302411;2280062,4729999998;2029266,7042019751;0,9132598493333278;0,7688207303943695;14267396,51316424;1203888,6010079624;13620,578426666287;788,9580000000002;566,4770495016792;666,7509250211738;194,77751338904898;666,1234896561659;0,9137540361656159;0,7688207303943694;193,48008779656078;0,0;2280062,4729999998;1864031,6080000002;2023297,1112090228;14267396,51316424;1197535,040623681;13592,637755805137;136,51931044975981;0,28447534335919544;6,574650000000001;566,15;0,0;664,9106297249967;2280062,4729999998;2023297,1112090228;0,9137540361656162;0,7688207303943696;118894,97094303535;9979,45867186401;113,2719812983761;0,0;665,5187772804421;2023297,1112090228;0,9137540361656159;0,7688207303943694;14267396,51316424;1197535,040623681;13592,637755805137;0,0;0,2863829587376533
2007-06-29 13:00:00;582,0;298,54999999999995;99400,0;6,9;612,312;566,15;666,15;52,3872;-3,02217;55,4094;2054873,715;1712887,748;67,6807409372317;22,319259062768296;230,11237250492957;14,095484109544396;1,0;1,0;0,9961044061362102;0,7990220668465727;0,9224622792;603,1976471512927;566,4770495016792;667,2534006270971;2054873,715;1899120,0026349705;0,8917229980096548;0,774964481879196;11316412,706882516;1191984,4829390477;13582,761880554606;149,71210694996043;0,0;5,026647059594105;566,15;666,0541614932129;2054873,715;1899120,002634971;0,8917229980096549;0,7749644818791958;94303,43922402096;9933,204024492064;113,18968233795509;603,1976471512927;566,15;666,655676308083;2054873,715;1899120,0026349705;0,8917229980096548;0,774964481879196;11316412,706882516;1191984,4829390477;13582,761880554606;612,312;566,4770495016792;666,7509250211738;151,16724689815598;665,9537947266087;0,8924345274753955;0,7749644818791955;149,88812710173877;0,0;2054873,715;1712887,748;1894820,376386254;11316412,706882516;1184726,4207245451;13550,52667340173;133,58230281422817;0,36654368679036853;5,1026;566,15;0,0;664,7390176403658;2054873,715;1894820,3763862536;0,8924345274753953;0,7749644818791958;94303,43922402096;9872,72017270454;112,92105561168107;0,0;665,348097289974;1894820,376386254;0,8924345274753955;0,7749644818791955;11316412,706882516;1184726,4207245451;13550,52667340173;0,0;0,36967170830275337
2007-06-29 14:00:00;695,0;298,95;99400,0;6,3;759,498;566,15;666,15;52,1979;-3,21148;55,4094;1889549,35;1568802,769;57,51223495714785;32,48776504285215;250,7264717315291;10,212036494888157;1,0;1,0;0,9972051928300715;0,7990220668465727;0,9224622792;747,2909172878564;566,4770495016792;667,2622031788227;1889549,35;1657359,7954391893;0,9107818569236952;0,7863642668197528;13727524,894028708;1191395,4508237639;13575,428129931362;185,49294678764838;0,0;6,227424310732137;566,15;666,0630761012739;1889549,35;1657359,795439189;0,9107818569236948;0,7863642668197528;114396,0407835726;9928,295423531366;113,12856774942804;747,2909172878564;566,15;666,6645362797465;1889549,35;1657359,7954391893;0,9107818569236952;0,7863642668197528;13727524,894028708;1191395,4508237639;13575,428129931362;759,4979999999999;566,4770495016792;666,7509250211737;187,50444493110578;665,8437977356016;0,911419157029043;0,7863642668197529;185,69905377428537;0,0;1889549,35;1568802,769;1650401,7703552716;13727524,894028708;1183512,7904528056;13540,401248413962;136,59013287433027;0,2955097945563846;6,32915;566,15;0,0;664,6277955222766;1889549,35;1650401,7703552712;0,9114191570290431;0,7863642668197528;114396,0407835726;9862,606587106713;112,83667707011634;0,0;665,2374706004546;1650401,7703552716;0,911419157029043;0,7863642668197529;13727524,894028708;1183512,7904528056;13540,401248413962;0,0;0,2983827804925132
2007-06-29 15:00:00;462,0;298,84999999999997;99400,0;5,9;489,00300000000004;566,15;666,15;46,59;-2,81299;49,403;1879041,4810000001;1581788,9100000001;46,17042739296159;43,82957260703841;263,52374196859296;4,479929191087098;1,0;1,0;0,998784475364543;0,7990220668465727;0,9224622792;480,5266525352892;566,4770495016792;667,2502217316858;1879041,4810000001;1776864,4529588488;0,868227206754484;0,7965808602065568;9258545,379011089;1186704,3601101548;13564,321796672246;119,26147301752901;0,0;4,004388771127411;566,15;666,0509421534464;1879041,4810000001;1776864,452958848;0,8682272067544834;0,7965808602065567;77154,5448250924;9889,203000917958;113,03601497226867;480,5266525352892;566,15;666,6524766879049;1879041,4810000001;1776864,4529588488;0,868227206754484;0,7965808602065568;9258545,379011089;1186704,3601101548;13564,321796672246;489,0029999999998;566,4770495016792;666,7509250211738;120,72478938015092;665,756445632054;0,8692279155239724;0,796580860206557;119,45053010643274;0,0;1879041,4810000001;1581788,9100000001;1773580,2081281785;9258545,379011089;1178351,6964275741;13527,037218152911;130,39282569574186;0,40922001399757785;4,075025;566,15;0,0;664,5394803085458;1879041,4810000001;1773580,2081281783;0,8692279155239719;0,7965808602065567;77154,5448250924;9819,597470229786;112,7253101512743;0,0;665,1496233526955;1773580,2081281785;0,8692279155239724;0,796580860206557;9258545,379011089;1178351,6964275741;13527,037218152911;0,0;0,41358543956214316
2007-06-29 16:00:00;629,0;298,65;99400,0;5,3;692,637;566,15;666,15;52,2881;-3,12129;55,4094;1408791,541;1311510,9710000001;34,54751088400902;55,45248911599098;273,2884591225469;2,7080812159000165;1,0;1,0;0,9992661765752897;0,7990220668465727;0,9224622792;682,3704597603358;566,4770495016792;667,2550978563637;1408791,541;1212758,7888183617;0,9034316463266505;0,7981297357437185;12635849,890648099;1186943,2223518074;13584,298064906536;169,36563455018876;0,0;5,686420498002798;566,15;666,0558803209185;1408791,541;1212758,7888183617;0,9034316463266503;0,7981297357437186;105298,74908873416;9891,193519598393;113,20248387422116;682,3704597603358;566,15;666,65738460491;1408791,541;1212758,7888183617;0,9034316463266505;0,7981297357437185;12635849,890648099;1186943,2223518074;13584,298064906536;692,6369999999998;566,4770495016792;666,7509250211738;170,99783834025473;665,9525712144859;0,9040664075834931;0,7981297357437188;169,54869995873142;0,0;1408791,541;1311510,9710000001;1207359,3132186958;12635849,890648099;1179717,218028914;13552,068458283273;135,3275322357317;0,32403567517470794;5,771974999999999;566,15;0,0;664,7377804251049;1408791,541;1207359,313218695;0,904066407583493;0,7981297357437186;105298,74908873416;9830,97681690762;112,93390381902725;0,0;665,3468667355484;1207359,3132186958;0,9040664075834931;0,7981297357437188;12635849,890648099;1179717,218028914;13552,068458283273;0,0;0,3268052188750889
2007-06-29 17:00:00;533,0;297,95;99400,0;7,9;564,0319999999999;566,15;666,15;52,4419;-2,96743;55,4094;1340497,71;1214405,1360000002;23,021566517965283;66,97843348203472;281,9290138473406;10,966652317808919;1,0;1,0;0,9969937178282352;0,7990220668465727;0,9224622792;554,1470949386344;566,4770495016792;667,2509936983361;1340497,71;1207385,9940395793;0,8829138177574045;0,7844303842980227;10499610,092859305;1195869,407195768;13606,333858439304;137,53438613683647;0,0;4,617892457821954;566,15;666,0517239405324;1340497,71;1207385,9940395793;0,8829138177574046;0,7844303842980229;87496,75077382755;9965,578393298067;113,38611548699423;554,1470949386344;566,15;666,6532536868212;1340497,71;1207385,9940395793;0,8829138177574045;0,7844303842980227;10499610,092859305;1195869,407195768;13606,333858439304;564,0319999999998;566,4770495016792;666,7509250211738;139,2479072800479;665,7277054260664;0,8838166109048659;0,7844303842980233;137,73568877730787;0,0;1340497,71;1214405,1360000002;1203049,0938219577;10499610,092859305;1187324,5597343754;13568,470301502404;132,62197933878443;0,3979190860553731;4,700266666666666;566,15;0,0;664,5104251155886;1340497,71;1203049,093821957;0,8838166109048653;0,7844303842980229;87496,75077382755;9894,371331119797;113,07058584585334;0,0;665,1207211857993;1203049,0938219577;0,8838166109048659;0,7844303842980233;10499610,092859305;1187324,5597343754;13568,470301502404;0,0;0,4022878927885303
2007-06-29 18:00:00;294,0;296,75;99400,0;6,3;204,0;566,15;666,15;6,147069999999999;-1,56856;7,71563;1275217,1800000002;1169698,869;11,85042828242913;78,14957171757086;290,3983884353354;19,944950801598495;0,9960113515188028;0,578346547171551;0,9943701732893204;0,7990220668465727;0,9224622792;203,99999999999994;566,4770495016792;632,1412435537734;1275217,1800000002;1254352,9510315822;0,6785748603766626;0,7481014963270467;3185981,306851161;1009871,5558161522;12795,29101850424;32,26861059039364;0,0;1,7;566,15;630,9661575052747;1275217,1800000002;1254352,9510315822;0,6785748603766624;0,7481014963270465;26549,844223759686;8415,596298467935;106,627425154202;203,99999999999994;566,15;631,552487942655;1275217,1800000002;1254352,9510315822;0,6785748603766626;0,7481014963270467;3185981,306851161;1009871,5558161522;12795,29101850424;203,99999999999994;566,4770495016792;666,7509250211738;50,363406837076234;632,1412435537734;0,6785748603766626;0,7481014963270467;32,26861059039364;0,0;1275217,1800000002;1169698,869;1254352,9510315822;3185981,306851161;1009871,5558161522;12795,29101850424;158,07816175435286;0,15319912779053607;1,7;566,15;0,0;630,9661575052747;1275217,1800000002;1254352,9510315822;0,6785748603766624;0,7481014963270465;26549,844223759686;8415,596298467935;106,627425154202;0,0;631,552487942655;1254352,9510315822;0,6785748603766626;0,7481014963270467;3185981,306851161;1009871,5558161522;12795,29101850424;0,0;0,23910635936388724
2007-06-29 19:00:00;26,0;295,34999999999997;99400,0;4,0;204,0;597,2059999999999;592,781;-0,3703;-0,3703;0,0;1283951,688;1172964,833;1,2938866376796052;88,7061133623204;299,3228002875027;29,314594766416715;0,976762810863492;0,06359372051120127;0,9912886486259609;0,7990220668465727;0,9224622792;203,99999999999994;597,6378939223478;571,969658817887;1283951,688;1263304,7715512486;-28,604658524807103;0,6805135461983688;28094,649800169514;853086,261321928;12024,314977269018;-12,39278728346556;0,0;1,7;597,2059999999999;571,287092297428;1283951,688;1263304,7715512477;-28,604658524807103;0,6805135461983686;234,1220816680792;7109,052177682731;100,20262481057517;203,99999999999994;597,2059999999999;571,627896310674;1283951,688;1263304,7715512486;-28,604658524807103;0,6805135461983688;28094,649800169514;853086,261321928;12024,314977269018;203,99999999999994;597,6378939223478;593,1947088083673;-2,172464997899255;571,8403199177023;-28,60871826851769;0,6805135461983688;-12,454276336492729;0,0;1283951,688;1172964,833;1263304,6013112196;28094,649800169514;853215,7998631463;12025,096397800151;-773,266445160013;0,0;1,7;597,2059999999999;0,0;571,1584770194114;1283951,688;1263304,6013112194;-28,608718268517684;0,6805135461983686;234,1220816680792;7110,131665526216;100,20913664833459;0,0;571,4989208431349;1263304,6013112196;-28,60871826851769;0,6805135461983688;28094,649800169514;853215,7998631463;12025,096397800151;0,0;
2007-06-29 20:00:00;0,0;294,15;99400,0;4,2;204,0;578,97;575,187;-0,3703;-0,3703;0,0;1371689,924;1257971,369;-8,3258236819261;98,3258236819261;309,21596356820453;38,7248970639211;0,9406067349699944;0,0;0,9875597222744611;0,7990220668465727;0,9224622792;203,99999999999994;579,3339018956935;556,2725017424382;1371689,9240000003;1351083,5317639858;0,0;0,5863403501247009;0,0;747831,6045775561;11383,129908394996;-10,910121104791807;0,0;1,7;578,97;555,6667698655276;1371689,924;1351083,5317639853;0,0;0,5863403501247009;0,0;6231,930038146303;94,85941590329165;203,99999999999994;578,97;555,9693108290247;1371689,924;1351083,5317639858;0,0;0,5863403501247009;0,0;747831,6045775561;11383,129908394996;203,99999999999994;579,3339018956935;575,5391327197467;-1,8160346171040516;556,268171993014;0,0;0,5863403501247009;-10,912141212763778;0,0;1371689,9240000003;1257971,369;1351083,5306149554;0,0;747968,0275464285;11384,12021897095;0,0;0,0;1,7;578,97;0,0;555,6624586590457;1371689,924;1351083,5306149551;0,0;0,5863403501247009;0,0;6233,066896220238;94,86766849142457;0,0;555,9649903823179;1351083,5306149554;0,0;0,5863403501247009;0,0;747968,0275464285;11384,12021897095;0,0;
2007-06-29 21:00:00;0,0;292,95;99400,0;5,0;204,0;563,237;559,94;-0,3703;-0,3703;0,0;1297323,488;1211984,758;-16,582104483137748;106,58210448313775;320,5233729735577;47,71290821461776;0,8809215876189802;0,0;0,9829424154525404;0,7990220668465727;0,9224622792;203,99999999999994;563,5567943195056;542,7915944437246;1297323,488;1276653,2753566387;0,0;0,47359991272575813;0,0;662129,3010383978;10803,117706711817;-9,652130841677545;0,0;1,7;563,237;542,2388730919265;1297323,488;1276653,2753566378;0,0;0,4735999127257579;0,0;5517,744175319982;90,02598088926514;203,99999999999994;563,237;542,5149797960096;1297323,488;1276653,2753566387;0,0;0,47359991272575813;0,0;662129,3010383978;10803,117706711817;203,99999999999994;563,5567943195056;560,2520141865947;-1,5524013012762834;542,7762322166423;0,0;0,47359991272575813;-9,659181679856468;0,0;1297323,488;1211984,758;1276653,2303131486;0,0;662605,8282708137;10806,672791779865;0,0;0,0;1,7;563,237;0,0;542,2235672291681;1297323,488;1276653,2303131483;0,0;0,4735999127257579;0,0;5521,715235590113;90,05560659816554;0,0;542,4996458045257;1276653,2303131486;0,0;0,47359991272575813;0,0;662605,8282708137;10806,672791779865;0,0;
2007-06-29 22:00:00;0,0;291,65;99400,0;3,2;204,0;549,602;546,7239999999999;-0,3703;-0,3703;0,0;1196741,2859999998;1122832,483;-22,92982450120429;112,9298245012043;333,5287362783557;55,5302475029155;0,7940504892137326;0,0;0,9774011726505039;0,7990220668465727;0,9224622792;203,99999999999994;549,8920861515105;531,1082400114622;1196741,2859999998;1175992,4968386297;0,0;0,3590882019546105;0,0;590150,5780994853;10314,527848948806;-8,597129709178503;0,0;1,7;549,602;530,5973935551702;1196741,2859999998;1175992,4968386297;0,0;0,3590882019546104;0,0;4917,921484162378;85,95439874124003;203,99999999999994;549,602;530,852588792072;1196741,2859999998;1175992,4968386297;0,0;0,3590882019546105;0,0;590150,5780994853;10314,527848948806;203,99999999999994;549,8920861515105;547,0085012993177;-1,3326790414178493;531,0967502804997;0,0;0,3590882019546105;-8,602327647946357;0,0;1196741,2859999998;1122832,483;1175992,4664120707;0,0;590501,976803638;10317,391194863812;0,0;0,0;1,7;549,602;0,0;530,5859447747528;1196741,2859999998;1175992,4664120702;0,0;0,3590882019546104;0,0;4920,849806696984;85,97825995719846;0,0;530,8411195491769;1175992,4664120707;0,0;0,3590882019546105;0,0;590501,976803638;10317,391194863812;0,0;
2007-06-29 23:00:00;0,0;290,45;99400,0;3,8;204,0;537,504;534,93;-0,3703;-0,3703;0,0;1189100,385;1113096,441;-26,76591432596005;116,76591432596005;348,1231829644638;60,89620134076529;0,7011192223154957;0,0;0,9721308602387624;0,7990220668465727;0,9224622792;203,99999999999994;537,7715223532801;520,5314051003468;1189100,385;1168291,3479557992;0,0;0,2724822647459673;0,0;534240,2345211819;9878,04348862406;-7,780434463281309;0,0;1,7;537,504;520,0591857207386;1189100,385;1168291,3479557992;0,0;0,2724822647459672;0,0;4452,001954343181;82,31702907186715;203,99999999999994;537,504;520,2950714671472;1189100,385;1168291,3479557992;0,0;0,2724822647459673;0,0;534240,2345211819;9878,04348862406;203,99999999999994;537,7715223532801;535,1929208156594;-1,174364786202005;520,5222749524444;0,0;0,2724822647459673;-7,784510486401122;0,0;1189100,385;1113096,441;1168291,331067269;0,0;534515,7776948238;9880,46241591943;0,0;0,0;1,7;537,504;0,0;520,0500901474832;1189100,385;1168291,3310672683;0,0;0,2724822647459672;0,0;4454,298147456865;82,33718679932858;0,0;520,2859586046358;1168291,331067269;0,0;0,2724822647459673;0,0;534515,7776948238;9880,46241591943;0,0;
