date;DNI;DryBulb;Pressure;Wspd;SB.NO.a.mf;SB.NE.a.mf;SB.SO.a.mf;SB.SE.a.mf;SB.NO.a.tin;SB.NE.a.tin;SB.SO.a.tin;SB.SE.a.tin;SB.NO.a.tout;SB.NE.a.tout;SB.SO.a.tout;SB.SE.a.tout;NetPower;AuxPower;GrossPower;SB.NO.a.pin;SB.NE.a.pin;SB.SO.a.pin;SB.SE.a.pin;SB.NO.a.pout;SB.NE.a.pout;SB.SO.a.pout;SB.SE.a.pout;elevation;zenith;azimuth;aoi;IAM;pr_shadows;pr_borders;pr_opt_peak;solar_fraction;SF.a.mf;SF.a.tin;SF.a.tout;SF.a.pwr;SF.b.tout;SF.b.prth;SF.b.prop;SF.b.pwr;SF.b.wpwr;SF.a.pin;SF.a.pout;SF.b.pout;SF.b.qabs;SF.b.qlst;SF.b.qlbk;SF.a.prth;SF.a.globalpr;LB.NE.a.mf;LB.NE.a.tin;LB.NE.a.tout;LB.NE.b.tout;LB.NE.a.pin;LB.NE.b.pout;LB.NE.b.prth;LB.NE.b.prop;LB.NE.b.qabs;LB.NE.b.qlst;LB.NE.b.qlbk;LB.NE.b.wpwr;SB.NE.b.tout;SB.NE.b.pout;SB.NE.b.prth;SB.NE.b.prop;SB.NE.b.qabs;SB.NE.b.qlst;SB.NE.b.qlbk;SB.NE.b.wpwr;LB.SO.a.mf;LB.SO.a.tin;LB.SO.a.tout;LB.SO.b.tout;LB.SO.a.pin;LB.SO.b.pout;LB.SO.b.prth;LB.SO.b.prop;LB.SO.b.qabs;LB.SO.b.qlst;LB.SO.b.qlbk;LB.SO.b.wpwr;SB.SO.b.tout;SB.SO.b.pout;SB.SO.b.prth;SB.SO.b.prop;SB.SO.b.qabs;SB.SO.b.qlst;SB.SO.b.qlbk;SB.SO.b.wpwr;LB.SE.a.mf;LB.SE.a.tin;LB.SE.a.tout;LB.SE.b.tout;LB.SE.a.pin;LB.SE.b.pout;LB.SE.b.prth;LB.SE.b.prop;LB.SE.b.qabs;LB.SE.b.qlst;LB.SE.b.qlbk;LB.SE.b.wpwr;SB.SE.b.tout;SB.SE.b.pout;SB.SE.b.prth;SB.SE.b.prop;SB.SE.b.qabs;SB.SE.b.qlst;SB.SE.b.qlbk;SB.SE.b.wpwr;LB.NO.a.mf;LB.NO.a.tin;LB.NO.a.tout;LB.NO.b.tout;LB.NO.a.pin;LB.NO.b.pout;LB.NO.b.prth;LB.NO.b.prop;LB.NO.b.qabs;LB.NO.b.qlst;LB.NO.b.qlbk;LB.NO.b.wpwr;SB.NO.b.tout;SB.NO.b.pout;SB.NO.b.prth;SB.NO.b.prop;SB.NO.b.qabs;SB.NO.b.qlst;SB.NO.b.qlbk;SB.NO.b.wpwr;SF.b.globalpr
2016-09-01 10:00:00;775,1318777;301,47992067999996;92884,90294;4,0375;159,2121305;134,9046237;131,7308306;167,9288119;530,6178603999999;538,9331599;543,8086764;538,7915618;662,5168991;659,8531361999999;663,6506474;663,8642782;48,89604563;-3,184261733;52,36545770000001;2097443,696;2120186,133;2115786,397;2079077,146;1745550,998;1732051,632;1740209,154;1763675,0119999999;51,35545965556599;38,64454034443401;136,7076625417011;27,03546044057107;0,9827363714411307;1,0;0,9923278846295788;0,7990220668465727;0,9224622792;593,7763967000001;538,0269401606392;663,1655091208149;179,47113570637072;670,1762217541109;0,9192888894701939;0,6994225488362564;190,38527352687404;0,8118219155497012;2101485,766780887;1746424,612551349;1945510,1452995948;243916995,14462382;19850094,902467508;233568,93174856744;7,357877445151302;0,29177648814611684;5,135875177419355;530,6178603999999;0,0;659,280983179059;2097443,696;1931573,3885221889;0,9247031423195371;0,6994225488362564;2032641,6262051985;154249,90954148723;1889,5694635155105;0,0;673,5617694594393;1971627,556554333;0,9174626779082159;0,6994225488362564;56913965,53374556;4731166,411409582;54986,78513331683;0,006502931967730583;5,135875177419355;530,6178603999999;0,0;659,280983179059;2097443,696;1931573,3885221889;0,9247031423195371;0,6994225488362564;2032641,6262051985;154249,90954148723;1889,5694635155105;0,0;675,8246552503479;1963382,8134756854;0,9153808769915026;0,6994225488362568;54881323,90754036;4676735,929477944;53622,5920756624;0,8053189835819706;5,135875177419355;530,6178603999999;0,0;659,280983179059;2097443,696;1931573,3885221889;0,9247031423195371;0,6994225488362564;2032641,6262051985;154249,90954148723;1889,5694635155105;0,0;670,6291180547416;1923722,1020149176;0,9186883694242874;0,6994225488362565;69109815,29097675;5660445,365793876;66382,90117060744;0,0;5,135875177419355;530,6178603999999;0,0;659,280983179059;2097443,696;1931573,3885221889;0,9247031423195371;0,6994225488362564;2032641,6262051985;154249,90954148723;1889,5694635155105;0,0;659,911801537133;1931573,3885221875;0,924703142319537;0,6994225488362564;63011890,41236115;4781747,1957861055;58576,65336898081;0,0;0,2750499381067323
2016-09-01 11:00:00;853,0310627999999;303,07139336999995;92828,47429999999;4,7;166,1163196;136,4819561;132,3210453;175,90861;562,9098555;564,4605018;566,0162525;564,6650551;661,0302591;660,7763209;664,3928059;663,717811;47,59606265;-3,17171845;51,08501187;2204154,059;2215273,664;2223292,1569999997;2191957,707;1857279,586;1869681,458;1873906,8450000002;1869301,011;57,49139118912553;32,50860881087447;160,1481318595063;30,363824236646114;0,9736940053539396;1,0;0,9911921460813322;0,7990220668465727;0,9224622792;610,827931;564,7581711764394;663,0974532431194;147,392354608839;693,0922774894432;0,9074034229840926;0,6712866595880281;196,2149617025648;32,47789557842991;2207272,048780468;1867114,5000540281;2039806,9839258906;257337070,95435724;23979957,067856804;251985,5014746631;5,72759898378502;0,34659200611573965;5,35859095483871;562,9098555;0,0;686,0990745170271;2204154,059;2020990,831462879;0,9106979635007905;0,6712866595880281;2144475,5912863105;192586,39501915296;2069,789885973882;187393,74086029897;697,6746778012188;2061213,716840101;0,9052552425552511;0,671286659588028;60045316,55601668;5718350,660316131;59288,28444832962;9,07629261919962;5,35859095483871;562,9098555;0,0;686,0990745170271;2204154,059;2020990,831462879;0,9106979635007905;0,6712866595880281;2144475,5912863105;192586,39501915296;2069,789885973882;187393,74086029897;698,203393773969;2067556,498406162;0,9046065908134514;0,6712866595880281;57900840,964730375;5551725,138475233;57344,72077183619;8,999359577624437;5,35859095483871;562,9098555;0,0;686,0990745170271;2204154,059;2020990,831462879;0,9106979635007905;0,6712866595880281;2144475,5912863105;192586,39501915296;2069,789885973882;187393,74086029897;691,425184871254;2020093,295390401;0,9080628033175794;0,6712866595880281;72912170,10373457;6739703,0234716935;71189,00978930693;8,593037414936584;5,35859095483871;562,9098555;0,0;686,0990745170271;2204154,059;2020990,831462879;0,9106979635007905;0,6712866595880281;2144475,5912863105;192586,39501915296;2069,789885973882;187393,74086029897;686,4283986605212;2020990,8314628794;0,9106979635007901;0,6712866595880276;66478743,32987561;5970178,245593743;64163,48646519037;5,8092059666692695;0,2603522760279511
2016-09-01 12:00:00;883,1069742999999;304,59801087999995;92775,48829;5,525;160,4201729;128,73040590000002;127,8164903;170,4801194;568,6945519;568,9412654999999;568,9637155;569,0508659;667,2999156000001;665,1326477;666,4452133;666,9557531;49,03503742;-3,2003405330000003;52,56718132;2105241,9919999996;2115805,859;2117241,671;2087121,505;1770478,0880000002;1797366,033;1801907,469;1770272,5350000001;58,65949119841875;31,34050880158125;188,3662411746375;30,969924733133617;0,9718243877239036;1,0;0,9909771800992646;0,7990220668465727;0,9224622792;587,4471884999999;569,2448778785083;667,138060376662;141,85421766169551;703,1651127290779;0,9036305884307656;0,6658080731458637;198,83800451495566;48,87104935704137;2104909,1364686713;1783148,9232531425;1947921,1042074196;264178617,93801683;25607248,075906403;257290,9560903869;5,3696328177088954;0,3705718602274211;5,174844287096774;568,6945519;0,0;697,4031441877682;2105241,9919999996;1932746,6511002702;0,906580752052651;0,6658080731458633;2201488,482816807;206671,207572806;2118,4806140391893;339960,72168249416;710,3824521581591;1976098,4794353475;0,9001931628006496;0,6658080731458635;61641677,5188706;6179180,389641447;60799,34662645277;13,3381620161815;5,174844287096774;568,6945519;0,0;697,4031441877682;2105241,9919999996;1932746,6511002702;0,906580752052651;0,6658080731458633;2201488,482816807;206671,207572806;2118,4806140391893;339960,72168249416;707,1805172519419;1970227,384305322;0,9018226240661056;0,6658080731458634;59440189,03605379;5861984,680623917;58273,030805395785;12,025968313583673;5,174844287096774;568,6945519;0,0;697,4031441877682;2105241,9919999996;1932746,6511002702;0,906580752052651;0,6658080731458633;2201488,482816807;206671,207572806;2118,4806140391893;339960,72168249416;701,008737180766;1924199,2355979173;0,9048056409746806;0,6658080731458632;74850608,41577142;7159275,570884056;72545,67962332348;12,968136655118878;5,174844287096774;568,6945519;0,0;697,4031441877682;2105241,9919999996;1932746,6511002702;0,906580752052651;0,6658080731458633;2201488,482816807;206671,207572806;2118,4806140391893;339960,72168249416;697,391718445424;1932746,6511002716;0,9065807520526517;0,665808073145864;68246142,96732102;6406807,434756984;65672,89903521487;10,53878237215732;0,26437190137887423
2016-09-01 13:00:00;879,8537527000001;305,294431;92736,81517999999;5,0875;162,4743977;132,3236605;130,02086090000003;173,73745780000002;566,8079943999999;567,1792221000001;567,242273;567,2814327;667,0060937;665,4602758;666,4699171999999;666,6519033;49,04942652;-3,193492;52,57710698;2136003,6520000002;2146586,7339999997;2145647,8310000002;2123507,319;1800005,7810000002;1811924,073;1827839,368;1794200,707;54,353371715306984;35,646628284693016;214,33631111790396;28,765703794831026;0,9782861897511809;1,0;0,9917465036048337;0,7990220668465727;0,9224622792;598,5563768999999;567,4513961772216;667,0443676045285;146,88080447577653;703,0086055345673;0,9068258333105357;0,685209904439649;204,83023530978946;49,50133898946077;2136811,020357056;1807001,7137651131;1974536,1998808025;271085594,16799724;25416552,28534923;256081,62524235045;5,418244555804449;0,3579576457771307;5,241109603225806;566,8079943999999;0,0;697,7422049933915;2136003,6520000002;1959459,8427271866;0,9094841055943318;0,6852099044396489;2259046,6180666434;205607,10360147597;2110,2223217397486;349186,79781551583;709,3317027563166;1999808,2504100783;0,9039249730509896;0,685209904439649;63253305,305866025;6107565,460507758;60420,609374616;13,294952673544708;5,241109603225806;566,8079943999999;0,0;697,7422049933915;2136003,6520000002;1959459,8427271866;0,9094841055943318;0,6852099044396489;2259046,6180666434;205607,10360147597;2110,2223217397486;349186,79781551583;707,2816035913648;1993953,744705697;0,9049203729044036;0,6852099044396489;60994258,68779938;5828926,2271162495;58039,750696429444;12,272219164507014;5,241109603225806;566,8079943999999;0,0;697,7422049933915;2136003,6520000002;1959459,8427271866;0,9094841055943318;0,6852099044396489;2259046,6180666434;205607,10360147597;2110,2223217397486;349186,79781551583;700,7961803566235;1954855,6190531251;0,9079752737642784;0,6852099044396488;76807585,01426587;7106240,386079467;72204,3731973728;13,109376419128056;5,241109603225806;566,8079943999999;0,0;697,7422049933915;2136003,6520000002;1959459,8427271866;0,9094841055943318;0,6852099044396489;2259046,6180666434;205607,10360147597;2110,2223217397486;349186,79781551583;697,7177226693616;1959459,8427271876;0,9094841055943326;0,6852099044396491;70030445,16006595;6373820,211645757;65416,8919739322;10,824790732280995;0,25668625972372344
2016-09-01 14:00:00;848,6973632999999;305,73754605;92740,52737;5,4625;157,1607324;127,9466791;124,82807209999999;167,3999681;568,8092168000001;569,1478553;569,0667152999999;569,1031801;667,3777663000001;665,5257573;666,6452031;666,9415563;49,04023637;-3,216047833;52,60618582;2082012,5869999998;2095705,9000000001;2097628,4;2072768,0329999998;1764590,1779999998;1781733,4500000002;1796557,257;1760104,0829999999;46,197452719084744;43,802547280915256;233,9132699821198;24,060283589968265;0,989223056660957;1,0;0,993287306860536;0,7990220668465727;0,9224622792;577,3354516999999;569,3597758458061;667,2803163920828;139,47385611533545;709,9848914598608;0,9043762047117541;0,7217377721054419;206,21161257768964;60,359890819839045;2085743,117845196;1774000,376850002;1932797,4520702267;275853698,982248;26560445,325418465;260059,05203208135;5,05608069168255;0,3771759617551424;5,06970104516129;568,8092168000001;0,0;705,171480882435;2082012,5869999998;1915301,153347146;0,9073136657365105;0,7217377721054418;2298780,824852067;214363,35807589706;2141,4736924140702;441671,696353256;716,5452142279289;1956245,4799164787;0,9013624652283001;0,7217377721054417;64365863,095857866;6384198,676394839;61360,118424843706;15,652680921383523;5,06970104516129;568,8092168000001;0,0;705,171480882435;2082012,5869999998;1915301,153347146;0,9073136657365105;0,7217377721054418;2298780,824852067;214363,35807589706;2141,4736924140702;441671,696353256;715,1838036882766;1955451,6180145498;0,9021063337856453;0,7217377721054417;62067082,2710058;6110140,9436735995;59003,51900122756;14,748867245445055;5,06970104516129;568,8092168000001;0,0;705,171480882435;2082012,5869999998;1915301,153347146;0,9073136657365105;0,7217377721054418;2298780,824852067;214363,35807589706;2141,4736924140702;441671,696353256;708,2218754858752;1914408,905957791;0,905614484781386;0,7217377721054418;78158548,04497027;7420841,604997218;73309,7301411739;16,266520066059524;5,06970104516129;568,8092168000001;0,0;705,171480882435;2082012,5869999998;1915301,153347146;0,9073136657365105;0,7217377721054418;2298780,824852067;214363,35807589706;2141,4736924140702;441671,696353256;704,8112811725982;1915301,1533471458;0,907313665736511;0,721737772105442;71262205,57041407;6645264,10035281;66385,68446483616;13,691822586950941;0,2551077757572007
2016-09-01 15:00:00;795,0985311000001;305,75641935;92753,6194;5,6;157,89756469999998;128,34861170000002;125,3742913;167,9998901;568,5201428999999;568,8852396;568,9905827;568,9069333;667,1976225;665,5553517999999;666,797822;666,8945097999999;48,988639;-3,258702317;52,59712658;2082191,8300000003;2092279,592;2093088,9170000001;2070691,894;1757945,014;1775737,3909999998;1789370,43;1761143,0550000002;35,98567534146282;54,01432465853718;248,31271304238797;17,398686233647997;0,9990656858203725;1,0;0,9952888944162753;0,7990220668465727;0,9224622792;579,6203578;569,1489011792669;667,2575808312919;140,27521162557852;708,3722848583503;0,9044066680554234;0,7617521767015534;204,70122683137296;57,61942978990572;2083449,5098136102;1769609,263870031;1929679,7004607911;273309955,7051045;26328187,28649979;259151,55048527784;5,132458905995083;0,3749566724617877;5,093469829032257;568,5201428999999;0,0;703,2443591155227;2082191,8300000003;1914251,2790246739;0,9073917733865178;0,7617521767015535;2277582,9642092036;212379,14671103237;2133,4588425837983;416546,4259326739;714,8649821899089;1952424,4330383032;0,9014153105837465;0,761752176701553;63772322,99785771;6326819,33295199;61141,480596195644;15,039592487536128;5,093469829032257;568,5201428999999;0,0;703,2443591155227;2082191,8300000003;1914251,2790246739;0,9073917733865178;0,7617521767015535;2277582,9642092036;212379,14671103237;2133,4588425837983;416546,4259326739;713,4918302870315;1950140,0805280348;0,9021102701479938;0,7617521767015536;61494740,033648506;6058256,674340963;58807,15612009876;14,166323089706525;5,093469829032257;568,5201428999999;0,0;703,2443591155227;2082191,8300000003;1914251,2790246739;0,9073917733865178;0,7617521767015535;2277582,9642092036;212379,14671103237;2133,4588425837983;416546,4259326739;706,5630314067512;1911534,746159165;0,9056001508398629;0,7617521767015534;77437820,78311291;7359357,7311648335;73065,68964888569;15,500575008750179;5,093469829032257;568,5201428999999;0,0;703,2443591155227;2082191,8300000003;1914251,2790246739;0,9073917733865178;0,7617521767015535;2277582,9642092036;212379,14671103237;2133,4588425837983;416546,4259326739;702,9808654785957;1914251,279024675;0,907391773386518;0,7617521767015537;70605071,89048532;6583753,548042007;66137,22412009776;12,91293920391289;0,2569458297547382
2016-09-01 16:00:00;683,3715718999999;305,44597573;92778,99141;6,1125;157,14754630000002;127,9726508;124,79165490000001;167,333359;568,5699056000001;568,4165433999999;568,3788169;568,4688507999999;666,9558889;663,9242366000001;666,5381387;666,647614;49,00761343;-3,2611958;52,5980279;2077729,4300000002;2092792,845;2093754,127;2072914,913;1763286,9800000002;1775719,8800000001;1788088,65;1760851,813;24,79168420710249;65,20831579289751;259,6812936388311;9,35871988163916;1,0;1,0;0,997522204542382;0,7990220668465727;0,9224622792;577,2452109999999;568,7983955154739;666,7062530605681;139,33551362900658;695,5032301330971;0,8998216127163616;0,788386745667254;183,8225233320257;34,75231791285259;2083137,5724054966;1770699,1297386994;1931952,8882651122;243663474,62718806;24617966,13744907;252726,07378155235;5,718358643707015;0,3774919008806829;5,069275687096774;568,5699056000001;0,0;689,9099466805146;2077729,4300000002;1912081,0644811345;0,9023773017737808;0,788386745667254;2030528,9552265666;199786,69725083828;2085,089505875712;229487,8974066127;700,8551652755862;1955744,311529758;0,8971450010921401;0,7883867456672538;56854810,74634388;5890745,608365431;59539,06892852905;9,677959900556566;5,069275687096774;568,5699056000001;0,0;689,9099466805146;2077729,4300000002;1912081,0644811345;0,9023773017737808;0,788386745667254;2030528,9552265666;199786,69725083828;2085,089505875712;229487,8974066127;699,6334914146632;1953905,5776643485;0,897780304879796;0,7883867456672539;54824281,79111731;5645613,78798205;57278,9795654176;8,998586966765052;5,069275687096774;568,5699056000001;0,0;689,9099466805146;2077729,4300000002;1912081,0644811345;0,9023773017737808;0,788386745667254;2030528,9552265666;199786,69725083828;2085,089505875712;229487,8974066127;693,1032594956315;1916048,375208873;0,9009908416405225;0,788386745667254;69037984,47770327;6888219,126325602;71270,25060545867;8,961646225925975;5,069275687096774;568,5699056000001;0,0;689,9099466805146;2077729,4300000002;1912081,0644811345;0,9023773017737808;0,788386745667254;2030528,9552265666;199786,69725083828;2085,089505875712;229487,8974066127;690,1433849368347;1912081,064481135;0,9023773017737814;0,788386745667254;62946397,61202359;6193387,614775987;64637,77468214704;7,114124819604992;0,2861348378130784
2016-09-01 17:00:00;428,40774960000005;304,17448785;92804,86147;7,65;157,0985983;127,9068593;124,9921638;167,1614485;567,9337471;568,4345238;569,1220203;568,6622336999999;628,8468073;622,3669143;626,3862085999999;627,9386968;39,77578493;-2,955766867;42,98408495;2091906,364;2104105,7290000003;2106493,689;2082541,2750000001;1774416,7829999998;1786646,75;1806193,175;1775207,18;13,202962650561082;76,79703734943892;269,54100268662586;0,44686443118961056;1,0;0,6432443135159338;0,9998827407722549;0,7990220668465727;0,9224622792;577,1590699000001;568,8463805385745;627,1859935445739;80,97811945470896;620,1592816847195;0,8289899221924775;0,798997765357427;70,91979445814984;0,0;2095056,6253935387;1784237,6813712958;1949448,1560507284;99815859,13110277;17276169,159232207;219839,16832842008;8,112750835350578;0,5308111035357025;5,067696719354839;567,9337471;0,0;616,200080118925;2091906,364;1932476,2993043638;0,8316402367859895;0,7989977653574273;831798,826092523;141693,52406257548;1819,621888823929;0,0;622,0372178033257;1972219,4864082336;0,8271009946848091;0,7989977653574273;23290367,130590644;4073146,821851315;51519,589161570286;0,0;5,067696719354839;567,9337471;0,0;616,200080118925;2091906,364;1932476,2993043638;0,8316402367859895;0,7989977653574273;831798,826092523;141693,52406257548;1819,621888823929;0,0;621,9803398632544;1971288,9272621255;0,8267468451701722;0,7989977653574271;22458568,30449812;3935742,5022140304;49728,33384748835;0,0;5,067696719354839;567,9337471;0,0;616,200080118925;2091906,364;1932476,2993043638;0,8316402367859895;0,7989977653574273;831798,826092523;141693,52406257548;1819,621888823929;0,0;618,7358603447486;1931643,3348901735;0,8296217253312533;0,7989977653574272;28281160,087145783;4874780,58922702;62182,96676581963;0,0;5,067696719354839;567,9337471;0,0;616,200080118925;2091906,364;1932476,2993043638;0,8316402367859895;0,7989977653574273;831798,826092523;141693,52406257548;1819,621888823929;0,0;616,7188814296014;1932476,299304363;0,8316402367859891;0,7989977653574268;25785763,60886821;4392499,24593984;56408,278553541815;0,0;0,6060943249823595
2016-09-01 18:00:00;42,50076745;300,63909631999996;92832,74046;9,4375;157,52675;128,393442;125,42886000000001;167,72382240000002;568,3285701;568,3075872;568,3444075;568,469331;554,3456696000001;540,8207656999999;540,1062763;547,9201836;15,01152405;-1,4393666669999998;16,55200547;2109527,2;2118806,227;2120117,118;2095856,7000000002;1785525,2;1797573,5;1814898,3220000002;1786990,1000000003;1,5947759842489901;88,405224015751;278,91217136958284;8,908691203272156;1,0;0,07837878519307573;0,9976433448407362;0,7990220668465727;0,9224622792;579,0728744;568,7009533782552;546,7057744392661;-29,18083088933264;560,0995650542064;-9,92758482077104;0,789382973347947;-11,503668425155311;0,0;2109918,824358661;1794983,1780609791;1965614,4476607756;1189405,6666921915;13191752,783079362;197045,49396797316;-245,33959864582016;-0,5672218701644566;5,081508064516129;568,3285701;0,0;560,3891922103409;2109527,2;1951483,9583217632;-9,961288030422875;0,789382973347947;9911,713889101597;110284,0835994005;1644,483634443011;0,0;557,2882245890552;1988105,4613230324;-9,83847306823152;0,7893829733479467;277527,9888948447;3053655,6942543066;45808,312679425384;0,0;5,081508064516129;568,3285701;0,0;560,3891922103409;2109527,2;1951483,9583217632;-9,961288030422875;0,789382973347947;9911,713889101597;110284,0835994005;1644,483634443011;0,0;560,0666514034012;1986234,4511321464;-9,928229834723513;0,7893829733479472;267616,27500574314;2968806,9919851837;44340,13256457639;0,0;5,081508064516129;568,3285701;0,0;560,3891922103409;2109527,2;1951483,9583217632;-9,961288030422875;0,789382973347947;9911,713889101597;110284,0835994005;1644,483634443011;0,0;560,6303859453647;1946248,6111396793;-9,963663799289698;0,789382973347947;336998,27222945425;3750483,5052584545;55918,05605623806;0,0;5,081508064516129;568,3285701;0,0;560,3891922103409;2109527,2;1951483,9583217632;-9,961288030422875;0,789382973347947;9911,713889101597;110284,0835994005;1644,483634443011;0,0;560,7022409315314;1951483,958321763;-9,961288030422873;0,7893829733479473;307263,13056214945;3418806,5915814172;50978,99266773331;0,0;-1,438845841019321
2016-09-01 19:00:00;0,030785682999999998;298,59544522;92862,65565;8,425;158,2709794;123,03833490000001;126,0831175;162,7185542;561,8319818;559,8582729;558,7826359999999;560,0898861000001;515,1077766;501,14848340000003;498,3011694;507,958033;2,0499423169999997;-0,867398;2,95616315;1998760,786;2004571,089;2003520,4999999998;1979365,988;1657531,678;1701979,89;1687579,003;1684941,5669999998;-9,7139019392905;99,7139019392905;288,59222105345395;18,31611109618867;0,998060749047451;0,0;0,9950231690462421;0,7990220668465727;0,9224622792;570,1109859999999;560,5478482956336;506,57273595957554;-68,44818425410871;552,822607562299;0,0;0,7570703281669728;-10,077926471567551;0,0;1995531,7938408344;1681592,592888527;1854956,529137222;0,0;12355114,198415617;192804,0012531809;0,0;-0,04318833555942796;5,105515464516128;561,8319818;0,0;554,2781392124934;1998760,786;1839387,4522329594;0,0;0,7570703281669728;0,0;104651,49213627189;1618,8942715346202;0,0;551,5389232375624;1883750,6791634737;0,0;0,757070328166973;0,0;2866880,8364691753;44872,5848514097;0,0;5,105515464516128;561,8319818;0,0;554,2781392124934;1998760,786;1839387,4522329594;0,0;0,7570703281669728;0,0;104651,49213627189;1618,8942715346202;0,0;551,0186380439166;1868361,149271368;0,0;0,7570703281669727;0,0;2745398,383883284;43131,12192554961;0,0;5,105515464516128;561,8319818;0,0;554,2781392124934;1998760,786;1839387,4522329594;0,0;0,7570703281669728;0,0;104651,49213627189;1618,8942715346202;0,0;552,442957558274;1837940,9679240084;0,0;0,7570703281669728;0,0;3498638,72183873;54614,572058648395;0,0;5,105515464516128;561,8319818;0,0;554,2781392124934;1998760,786;1839387,4522329594;0,0;0,7570703281669728;0,0;104651,49213627189;1618,8942715346202;0,0;554,5777344871437;1839387,45223296;0,0;0,7570703281669728;0,0;3244196,256224427;50185,722417573226;0,0;-0,29333049396025107
2016-09-01 20:00:00;0,0;297,46614995;92876,8524;5,8625;100,0771988;77,88413764;78,47169362;108,08102790000001;534,905492;531,154539;528,1361942;531,1295514999999;490,09218439999995;482,19814529999996;481,92410689999997;485,0091685;-0,5624885829999999;-0,546243833;0,0;1518412,321;1517232,102;1530409,413;1516628,43;1379495,788;1384707,325;1399557,214;1368088,017;-20,35805580836438;110,35805580836438;299,3492395998096;27,35591783097459;0,9819513977639477;0,0;0,9922215949902635;0,7990220668465727;0,9224622792;364,51405795999995;531,7875692442574;485,3000189555951;-36,518718905221235;522,1459594612313;0,0;0,6968582887339068;-7,7537511331856654;0,0;1520213,9168546214;1381545,6033847071;1458038,8850705584;0,0;9389008,538242958;170546,22604609845;0,0;0,0;3,228296735483871;534,905492;0,0;525,3488586231937;1518412,321;1449607,8213208152;0,0;0,6968582887339067;0,0;80922,42875803568;1444,8552432721626;0,0;520,6822752228416;1464769,1878103698;0,0;0,696858288733907;0,0;2176000,0655183513;39666,166637466435;0,0;3,228296735483871;534,905492;0,0;525,3488586231937;1518412,321;1449607,8213208152;0,0;0,6968582887339067;0,0;80922,42875803568;1444,8552432721626;0,0;518,3396293292826;1473572,6446700194;0,0;0,6968582887339069;0,0;2046340,7928064845;37782,36202024549;0,0;3,228296735483871;534,905492;0,0;525,3488586231937;1518412,321;1449607,8213208152;0,0;0,6968582887339067;0,0;80922,42875803568;1444,8552432721626;0,0;521,9492726356843;1449717,4708177669;0,0;0,6968582887339067;0,0;2658072,3884190144;48307,18484694949;0,0;3,228296735483871;534,905492;0,0;525,3488586231937;1518412,321;1449607,8213208152;0,0;0,6968582887339067;0,0;80922,42875803568;1444,8552432721626;0,0;525,5945868633103;1449607,8213208157;0,0;0,696858288733907;0,0;2508595,291499107;44790,51254143704;0,0;
2016-09-01 21:00:00;0,0;297,50994814999996;92876,47923000001;4,1125;71,69274731;42,73036002;44,25283144;77,68584307;503,41560989999994;497,9846935;496,52111709999997;498,2568573;482,9991364;480,09653319999995;478,06940309999993;481,5205598;-0,526612483;-0,5048923;0,0;1281879,441;1297439,34;1307196,517;1284591,063;1212627,064;1239366,1809999999;1258769,648;1210997,9;-29,83059063681538;119,83059063681537;312,02160464752035;35,5007663261304;0,9553727055849249;0,0;0,98927578879746;0,7990220668465727;0,9224622792;236,36178183999996;499,6437712826897;481,2078874923783;-9,171024760427215;488,3827021023985;0,0;0,6214604468438067;-5,62860002525965;0,0;1290323,6446633264;1225564,6425092686;1259877,8767285103;0,0;6744781,622159945;144604,62643985733;0,0;0,0;2,312669268064516;503,41560989999994;0,0;493,26076359293353;1281879,441;1244332,2072688073;0,0;0,6214604468438067;0,0;59176,345607818635;1238,185202335359;0,0;483,7529416532252;1279696,1123120864;0,0;0,6214604468438066;0,0;1533159,9880992572;33284,37195139299;0,0;2,312669268064516;503,41560989999994;0,0;493,26076359293353;1281879,441;1244332,2072688073;0,0;0,6214604468438067;0,0;59176,345607818635;1238,185202335359;0,0;483,3857520220208;1287022,9537028107;0,0;0,6214604468438069;0,0;1464846,0315165392;31940,49796808642;0,0;2,312669268064516;503,41560989999994;0,0;493,26076359293353;1281879,441;1244332,2072688073;0,0;0,6214604468438067;0,0;59176,345607818635;1238,185202335359;0,0;488,58646946095985;1247860,563560698;0,0;0,6214604468438066;0,0;1912308,8887017712;40996,01524798179;0,0;2,312669268064516;503,41560989999994;0,0;493,26076359293353;1281879,441;1244332,2072688073;0,0;0,6214604468438067;0,0;59176,345607818635;1238,185202335359;0,0;493,4365068683412;1244332,2072688078;0,0;0,6214604468438067;0,0;1834466,7138423773;38383,741272396124;0,0;
