date;DNI;DryBulb;Pressure;Wspd;SB.NO.a.mf;SB.NO.a.tin;SB.NO.a.tout;NetPower;AuxPower;GrossPower;SB.NO.a.pin;SB.NO.a.pout;NoGeneration [kW];SF.a.pwr(2);Cycle thermal energy dumped - solar field | (MWt);Parasitic power total consumption | (MWe)
03/01/2007 3:00;0;4,3;999;0,3;204;200,142;198,881;-0,3703;0,3703;0;2000000;2000000;;;;
03/01/2007 4:00;0;4,1;999;0,2;204;194,497;193,317;-0,3703;0,3703;0;2000000;2000000;;;;
03/01/2007 5:00;0;4;999;0,2;204;189,155;188,046;-0,3703;0,3703;0;2000000;2000000;;;;
03/01/2007 6:00;0;4;999;0,3;204;184,074;183,028;-0,3703;0,3703;0;2000000;2000000;;;;
03/01/2007 7:00;0;4;999;0,4;204;179,224;178,234;-0,3703;0,3703;0;2000000;2000000;;;;
03/01/2007 8:00;112;6;999;0,6;204;187,25;192,643;-0,3703;0,3703;0;2000000;2000000;;;;
03/01/2007 9:00;680;8,4;999;0,7;204;293;393;-0,376504;0,376504;0;2000000;2000000;;;;
03/01/2007 10:00;772;10,5;999;1,5;356,16;293;393;27,4144;2,44533;29,8598;2000000;2000000;;;;
03/01/2007 11:00;884;12,3;999;1,6;301,419;293;393;25,3532;2,37881;27,732;2000000;2000000;;;;
03/01/2007 12:00;806;13,6;999;2,2;239,118;293;393;19,5109;1,80807;21,3189;2000000;2000000;;;;
03/01/2007 13:00;882;14,3;999;2;339,191;293;393;29,1499;2,45489;31,6048;2000000;2000000;;;;
03/01/2007 14:00;870;14,5;999;1,5;469,364;293;393;42,093;2,73225;44,8252;2000000;2000000;;;;
03/01/2007 15:00;575;13,7;999;1,9;339,862;293;393;29,2172;2,45626;31,6734;2000000;2000000;;;;
03/01/2007 16:00;289;12,4;999;3,3;204;323,782;319,331;-0,3703;0,3703;0;2000000;2000000;;;;
03/01/2007 17:00;0;11,6;999;5;204;305,44;301,668;-0,3703;0,3703;0;2000000;2000000;;;;
03/01/2007 18:00;0;10,8;999;4,5;204;289,732;286,467;-0,3703;0,3703;0;2000000;2000000;;;;
03/01/2007 19:00;0;10,1;999;2,7;204;276,126;273,276;-0,3703;0,3703;0;2000000;2000000;;;;
03/01/2007 20:00;0;9,3;999;2,4;204;264,128;261,596;-0,3703;0,3703;0;2000000;2000000;;;;
03/01/2007 21:00;0;8,5;999;2,7;204;253,396;251,12;-0,3703;0,3703;0;2000000;2000000;;;;
03/01/2007 22:00;0;7,7;999;2,4;204;243,718;241,66;-0,3703;0,3703;0;2000000;2000000;;;;
03/01/2007 23:00;0;7;999;2,6;204;234,902;233,024;-0,3703;0,3703;0;2000000;2000000;;;;
04/01/2007 0:00;0;6,1;999;2,4;204;226,81;225,086;-0,3703;0,3703;0;2000000;2000000;;;;
04/01/2007 1:00;0;5,1;999;2,4;204;219,312;217,717;-0,3703;0,3703;0;2000000;2000000;;;;
04/01/2007 2:00;0;4,1;999;3,7;204;212,287;210,797;-0,3703;0,3703;0;2000000;2000000;;;;
04/01/2007 3:00;0;3,6;999;4,5;204;205,699;204,308;-0,3703;0,3703;0;2000000;2000000;;;;
04/01/2007 4:00;0;3,1;999;4,7;204;199,506;198,206;-0,3703;0,3703;0;2000000;2000000;;;;
04/01/2007 5:00;0;2,7;999;3;204;193,707;192,498;-0,3703;0,3703;0;2000000;2000000;;;;
04/01/2007 6:00;0;2,4;999;2,1;204;188,247;187,117;-0,3703;0,3703;0;2000000;2000000;;;;
04/01/2007 7:00;0;2,3;999;2;204;183,067;182,003;-0,3703;0,3703;0;2000000;2000000;;;;
04/01/2007 8:00;112;4;999;2,2;204;190,721;195,936;-0,3703;0,3703;0;2000000;2000000;;;;
04/01/2007 9:00;680;5,9;999;1,9;204;293;393;-0,37917;0,37917;0;2000000;2000000;;;;
04/01/2007 10:00;772;7,7;999;2,4;358,241;293;393;28,5386;2,46147;31,0001;2000000;2000000;;;;
04/01/2007 11:00;884;9,2;999;2,3;303,48;293;393;25,5608;2,38291;27,9437;2000000;2000000;;;;
04/01/2007 12:00;806;10,2;999;3,7;239,761;293;393;19,5758;1,80929;21,3851;2000000;2000000;;;;
04/01/2007 13:00;882;10,8;999;2,4;339,069;293;393;29,1377;2,45464;31,5923;2000000;2000000;;;;
04/01/2007 14:00;870;10,8;999;2;468,579;293;393;42,0151;2,73051;44,7456;2000000;2000000;;;;
04/01/2007 15:00;575;10;999;2;343,066;293;393;29,5382;2,46281;32,001;2000000;2000000;;;;
04/01/2007 16:00;289;8,8;999;2,2;204;323,611;319,12;-0,3703;0,3703;0;2000000;2000000;;;;
04/01/2007 17:00;0;8,2;999;2,6;204;305,171;301,38;-0,3703;0,3703;0;2000000;2000000;;;;
04/01/2007 18:00;0;7,6;999;2,3;204;289,401;286,124;-0,3703;0,3703;0;2000000;2000000;;;;
04/01/2007 19:00;0;7;999;2,4;204;275,687;272,813;-0,3703;0,3703;0;2000000;2000000;;;;
04/01/2007 20:00;0;6,4;999;1,6;204;263,625;261,081;-0,3703;0,3703;0;2000000;2000000;;;;
04/01/2007 21:00;0;5,8;999;1,9;204;252,848;250,564;-0,3703;0,3703;0;2000000;2000000;;;;
04/01/2007 22:00;0;5,2;999;1,8;204;243,134;241,069;-0,3703;0,3703;0;2000000;2000000;;;;
04/01/2007 23:00;0;4,6;999;1,6;204;234,304;232,425;-0,3703;0,3703;0;2000000;2000000;;;;
05/01/2007 0:00;0;4,3;999;3,5;204;226,149;224,413;-0,3703;0,3703;0;2000000;2000000;;;;
05/01/2007 1:00;0;4;999;4,5;204;218,587;216,98;-0,3703;0,3703;0;2000000;2000000;;;;
05/01/2007 2:00;0;3,8;999;3,5;204;211,596;210,117;-0,3703;0,3703;0;2000000;2000000;;;;
05/01/2007 3:00;0;3,7;999;2,7;204;205,105;203,737;-0,3703;0,3703;0;2000000;2000000;;;;
05/01/2007 4:00;0;3,6;999;4,5;204;198,976;197,689;-0,3703;0,3703;0;2000000;2000000;;;;
05/01/2007 5:00;0;3,5;999;3,7;204;193,218;192,018;-0,3703;0,3703;0;2000000;2000000;;;;
05/01/2007 6:00;0;3,4;999;4,7;204;187,751;186,618;-0,3703;0,3703;0;2000000;2000000;;;;
05/01/2007 7:00;0;3,5;999;3,3;204;182,593;181,535;-0,3703;0,3703;0;2000000;2000000;;;;
05/01/2007 8:00;2;4,3;999;2,8;204;177,717;176,726;-0,3703;0,3703;0;2000000;2000000;;;;
05/01/2007 9:00;281;4,9;999;2,4;204;235,684;274,858;-0,3703;0,3703;0;2000000;2000000;;;;
05/01/2007 10:00;17;6,1;999;2;204;246,414;244,282;-0,3703;0,3703;0;2000000;2000000;;;;
05/01/2007 11:00;9;6,7;999;1,9;204;237,361;235,435;-0,3703;0,3703;0;2000000;2000000;;;;
05/01/2007 12:00;137;7,4;999;1,8;204;245,39;251,696;-0,3703;0,3703;0;2000000;2000000;;;;
05/01/2007 13:00;623;8,3;999;2,4;204;312,684;361,648;-0,3703;0,3703;0;2000000;2000000;;;;
05/01/2007 14:00;672;9,2;999;2,3;330,006;293;393;20,3779;1,87925;22,2572;2000000;2000000;;;;
05/01/2007 15:00;731;9,4;999;2,3;460,974;293;393;41,2616;2,71362;43,9752;2000000;2000000;;;;
05/01/2007 16:00;81;8,7;999;3,3;204;323,666;319,187;-0,3703;0,3703;0;2000000;2000000;;;;
05/01/2007 17:00;0;8;999;4,2;204;305,149;301,34;-0,3703;0,3703;0;2000000;2000000;;;;
05/01/2007 18:00;0;7,4;999;4,2;204;289,291;285,995;-0,3703;0,3703;0;2000000;2000000;;;;
05/01/2007 19:00;0;6,8;999;2,6;204;275,562;272,687;-0,3703;0,3703;0;2000000;2000000;;;;
05/01/2007 20:00;0;6,1;999;4;204;263,404;260,838;-0,3703;0,3703;0;2000000;2000000;;;;
05/01/2007 21:00;0;5,5;999;4,2;204;252,541;250,24;-0,3703;0,3703;0;2000000;2000000;;;;
05/01/2007 22:00;0;4,9;999;3,5;204;242,769;240,693;-0,3703;0,3703;0;2000000;2000000;;;;
05/01/2007 23:00;0;4,2;999;4;204;233,861;231,966;-0,3703;0,3703;0;2000000;2000000;;;;
06/01/2007 0:00;0;3,5;999;5;204;225,659;223,914;-0,3703;0,3703;0;2000000;2000000;;;;
06/01/2007 1:00;0;2,7;999;5,2;204;218,059;216,445;-0,3703;0,3703;0;2000000;2000000;;;;
06/01/2007 2:00;0;1,8;999;6,2;204;210,96;209,457;-0,3703;0,3703;0;2000000;2000000;;;;
06/01/2007 3:00;0;1,4;999;5,7;204;204,338;202,944;-0,3703;0,3703;0;2000000;2000000;;;;
06/01/2007 4:00;0;1;999;4,5;204;198,15;196,854;-0,3703;0,3703;0;2000000;2000000;;;;
06/01/2007 5:00;0;0,7;999;4,2;204;192,325;191,112;-0,3703;0,3703;0;2000000;2000000;;;;
06/01/2007 6:00;0;0,4;999;4,5;204;186,801;185,66;-0,3703;0,3703;0;2000000;2000000;;;;
06/01/2007 7:00;0;0,3;999;4,7;204;181,549;180,473;-0,3703;0,3703;0;2000000;2000000;;;;
06/01/2007 8:00;112;2,1;999;4,7;204;189,234;194,46;-0,3703;0,3703;0;2000000;2000000;;;;
06/01/2007 9:00;680;4,1;999;3,7;204;293;393;-0,379214;0,379214;0;2000000;2000000;;;;
06/01/2007 10:00;772;6;999;4,5;362,736;293;393;29,004;2,47098;31,4749;2000000;2000000;;;;
06/01/2007 11:00;884;7,5;999;5,7;308,322;293;393;26,0485;2,39257;28,4411;2000000;2000000;;;;
06/01/2007 12:00;806;8,6;999;7;242,981;293;393;19,9012;1,8154;21,7166;2000000;2000000;;;;
06/01/2007 13:00;882;9,2;999;7,8;340,576;293;393;29,2888;2,45772;31,7465;2000000;2000000;;;;
06/01/2007 14:00;870;9,3;999;8,6;468,645;293;393;42,0217;2,73065;44,7524;2000000;2000000;;;;
06/01/2007 15:00;575;8,4;999;7,5;350,718;293;393;30,3044;2,4785;32,7829;2000000;2000000;;;;
06/01/2007 16:00;289;7,2;999;5,7;204;323,379;318,833;-0,3703;0,3703;0;2000000;2000000;;;;
06/01/2007 17:00;0;6,6;999;3;204;304,837;301,029;-0,3703;0,3703;0;2000000;2000000;;;;
06/01/2007 18:00;0;6;999;2,7;204;288,999;285,707;-0,3703;0,3703;0;2000000;2000000;;;;
06/01/2007 19:00;0;5,4;999;1,8;204;275,271;272,395;-0,3703;0,3703;0;2000000;2000000;;;;
06/01/2007 20:00;0;4,8;999;1,8;204;263,166;260,612;-0,3703;0,3703;0;2000000;2000000;;;;
06/01/2007 21:00;0;4,3;999;1,1;204;252,402;250,122;-0,3703;0,3703;0;2000000;2000000;;;;
06/01/2007 22:00;0;3,7;999;1,1;204;242,7;240,637;-0,3703;0,3703;0;2000000;2000000;;;;
06/01/2007 23:00;0;3,1;999;0,7;204;233,895;232,021;-0,3703;0,3703;0;2000000;2000000;;;;
07/01/2007 0:00;0;2,8;999;0,7;204;225,831;224,115;-0,3703;0,3703;0;2000000;2000000;;;;
07/01/2007 1:00;0;2,4;999;0,5;204;218,395;216,814;-0,3703;0,3703;0;2000000;2000000;;;;
07/01/2007 2:00;0;2,1;999;0,7;204;211,477;210,011;-0,3703;0,3703;0;2000000;2000000;;;;
07/01/2007 3:00;0;1,9;999;0,9;204;205,008;203,643;-0,3703;0,3703;0;2000000;2000000;;;;
07/01/2007 4:00;0;1,7;999;0,7;204;198,949;197,678;-0,3703;0,3703;0;2000000;2000000;;;;
07/01/2007 5:00;0;1,6;999;0,6;204;193,247;192,058;-0,3703;0,3703;0;2000000;2000000;;;;
07/01/2007 6:00;0;1,5;999;0,5;204;187,858;186,742;-0,3703;0,3703;0;2000000;2000000;;;;
07/01/2007 7:00;0;1,5;999;0,6;204;182,734;181,682;-0,3703;0,3703;0;2000000;2000000;;;;
07/01/2007 8:00;454;3,4;999;0,6;204;224,2;252,038;-0,3703;0,3703;0;2000000;2000000;;;;
07/01/2007 9:00;681;5,7;999;0,7;204;293;393;-0,421733;0,421733;0;2000000;2000000;;;;
07/01/2007 10:00;790;7,9;999;1;376,872;293;393;32,9161;2,53272;35,4488;2000000;2000000;;;;
07/01/2007 11:00;890;9,7;999;1,2;315,325;293;393;26,7532;2,40659;29,1598;2000000;2000000;;;;
07/01/2007 12:00;745;10,2;999;1;222,481;293;393;17,8306;1,77678;19,6074;2000000;2000000;;;;
07/01/2007 13:00;301;10,2;999;1,6;204;293;393;-0,383213;0,383213;0;2000000;2000000;;;;
07/01/2007 14:00;178;9,8;999;1,8;204;293;393;-0,374038;0,374038;0;2000000;2000000;;;;
07/01/2007 15:00;726;9,5;999;1,2;469,141;293;393;42,0709;2,73176;44,8026;2000000;2000000;;;;
07/01/2007 16:00;301;8,6;999;1,5;204;323,631;319,144;-0,3703;0,3703;0;2000000;2000000;;;;
07/01/2007 17:00;0;7,8;999;1,6;204;305,216;301,431;-0,3703;0,3703;0;2000000;2000000;;;;
07/01/2007 18:00;0;7,1;999;1,8;204;289,441;286,162;-0,3703;0,3703;0;2000000;2000000;;;;
07/01/2007 19:00;0;6,4;999;1,9;204;275,714;272,838;-0,3703;0,3703;0;2000000;2000000;;;;
07/01/2007 20:00;0;5,7;999;1,5;204;263,621;261,07;-0,3703;0,3703;0;2000000;2000000;;;;
07/01/2007 21:00;0;4,9;999;1,6;204;252,816;250,525;-0,3703;0,3703;0;2000000;2000000;;;;
07/01/2007 22:00;0;4,2;999;1,5;204;243,073;241,002;-0,3703;0,3703;0;2000000;2000000;;;;
07/01/2007 23:00;0;3,5;999;1,5;204;234,206;232,318;-0,3703;0,3703;0;2000000;2000000;;;;
08/01/2007 0:00;0;2,7;999;1,2;204;226,08;224,351;-0,3703;0,3703;0;2000000;2000000;;;;
08/01/2007 1:00;0;2;999;1,3;204;218,558;216,959;-0,3703;0,3703;0;2000000;2000000;;;;
08/01/2007 2:00;0;1,2;999;1,9;204;211,531;210,042;-0,3703;0,3703;0;2000000;2000000;;;;
08/01/2007 3:00;0;0,8;999;1,3;204;204,99;203,612;-0,3703;0,3703;0;2000000;2000000;;;;
08/01/2007 4:00;0;0,3;999;0,7;204;198,879;197,597;-0,3703;0,3703;0;2000000;2000000;;;;
08/01/2007 5:00;0;0;999;0,4;204;193,138;191,941;-0,3703;0,3703;0;2000000;2000000;;;;
08/01/2007 6:00;0;-0,2;999;0,2;204;187,721;186,601;-0,3703;0,3703;0;2000000;2000000;;;;
08/01/2007 7:00;0;-0,3;999;0,3;204;182,567;181,509;-0,3703;0,3703;0;2000000;2000000;;;;
08/01/2007 8:00;112;1,5;999;0,6;204;190,401;195,727;-0,3703;0,3703;0;2000000;2000000;;;;
08/01/2007 9:00;680;3,6;999;0,9;204;293;393;-0,381552;0,381552;0;2000000;2000000;;;;
08/01/2007 10:00;772;5,5;999;1,8;368,666;293;393;30,3647;2,49322;32,8579;2000000;2000000;;;;
08/01/2007 11:00;884;7;999;2,4;314,976;293;393;26,7182;2,40589;29,1241;2000000;2000000;;;;
08/01/2007 12:00;806;8,1;999;3,5;247,916;293;393;20,4;1,8248;22,2248;2000000;2000000;;;;
08/01/2007 13:00;882;8,7;999;5,2;344,012;293;393;29,633;2,46474;32,0977;2000000;2000000;;;;
08/01/2007 14:00;870;8,8;999;4,2;470,906;293;393;42,2458;2,73569;44,9815;2000000;2000000;;;;
08/01/2007 15:00;575;8;999;2,4;360,767;293;393;31,3092;2,49922;33,8084;2000000;2000000;;;;
08/01/2007 16:00;289;6,7;999;4;204;323,405;318,865;-0,3703;0,3703;0;2000000;2000000;;;;
08/01/2007 17:00;0;5,4;999;4,2;204;304,747;300,912;-0,3703;0,3703;0;2000000;2000000;;;;
08/01/2007 18:00;0;4,9;999;3,3;204;288,825;285,517;-0,3703;0,3703;0;2000000;2000000;;;;
08/01/2007 19:00;0;4,5;999;2,6;204;275,027;272,138;-0,3703;0,3703;0;2000000;2000000;;;;
08/01/2007 20:00;0;4;999;2,4;204;262,876;260,314;-0,3703;0,3703;0;2000000;2000000;;;;
08/01/2007 21:00;0;3,5;999;3,7;204;251,99;249,683;-0,3703;0,3703;0;2000000;2000000;;;;
08/01/2007 22:00;0;3;999;3,7;204;242,175;240,09;-0,3703;0,3703;0;2000000;2000000;;;;
08/01/2007 23:00;0;2,6;999;5;204;233,217;231,311;-0,3703;0,3703;0;2000000;2000000;;;;
09/01/2007 0:00;0;2,3;999;4,5;204;225,022;223,281;-0,3703;0,3703;0;2000000;2000000;;;;
09/01/2007 1:00;0;2;999;5,2;204;217,441;215,831;-0,3703;0,3703;0;2000000;2000000;;;;
09/01/2007 2:00;0;1,7;999;5,5;204;210,394;208,904;-0,3703;0,3703;0;2000000;2000000;;;;
09/01/2007 3:00;0;1,5;999;5,2;204;203,826;202,443;-0,3703;0,3703;0;2000000;2000000;;;;
09/01/2007 4:00;0;1,3;999;4,5;204;197,68;196,394;-0,3703;0,3703;0;2000000;2000000;;;;
09/01/2007 5:00;0;1,2;999;3,7;204;191,911;190,711;-0,3703;0,3703;0;2000000;2000000;;;;
09/01/2007 6:00;0;1,1;999;5;204;186,424;185,291;-0,3703;0,3703;0;2000000;2000000;;;;
09/01/2007 7:00;0;1,1;999;5;204;181,212;180,144;-0,3703;0,3703;0;2000000;2000000;;;;
09/01/2007 8:00;3;1,9;999;3,5;204;176,298;175,303;-0,3703;0,3703;0;2000000;2000000;;;;
09/01/2007 9:00;202;3,2;999;4,5;204;219,08;247,487;-0,3703;0,3703;0;2000000;2000000;;;;
09/01/2007 10:00;68;3,8;999;4,7;204;238,423;241,992;-0,3703;0,3703;0;2000000;2000000;;;;
09/01/2007 11:00;100;4,4;999;5;204;246,142;250,316;-0,3703;0,3703;0;2000000;2000000;;;;
09/01/2007 12:00;15;4,8;999;3,7;204;239,862;237,847;-0,3703;0,3703;0;2000000;2000000;;;;
09/01/2007 13:00;152;5,2;999;3;204;252,547;262,243;-0,3703;0,3703;0;2000000;2000000;;;;
09/01/2007 14:00;11;5,1;999;3,3;204;248,258;246,06;-0,3703;0,3703;0;2000000;2000000;;;;
09/01/2007 15:00;4;4,7;999;2,8;204;238,908;236,92;-0,3703;0,3703;0;2000000;2000000;;;;
09/01/2007 16:00;9;4,2;999;3;204;230,369;228,551;-0,3703;0,3703;0;2000000;2000000;;;;
09/01/2007 17:00;0;3,6;999;5;204;222,457;220,774;-0,3703;0,3703;0;2000000;2000000;;;;
09/01/2007 18:00;0;3,4;999;5,5;204;215,119;213,562;-0,3703;0,3703;0;2000000;2000000;;;;
09/01/2007 19:00;0;3,1;999;5,2;204;208,297;206,856;-0,3703;0,3703;0;2000000;2000000;;;;
09/01/2007 20:00;0;2,8;999;5;204;201,921;200,58;-0,3703;0,3703;0;2000000;2000000;;;;
09/01/2007 21:00;0;2,5;999;4,7;204;195,931;194,679;-0,3703;0,3703;0;2000000;2000000;;;;
09/01/2007 22:00;0;1,9;999;3,7;204;190,286;189,114;-0,3703;0,3703;0;2000000;2000000;;;;
09/01/2007 23:00;0;1,8;999;4;204;184,93;183,826;-0,3703;0,3703;0;2000000;2000000;;;;
10/01/2007 0:00;0;1,5;999;3,7;204;179,833;178,792;-0,3703;0,3703;0;2000000;2000000;;;;
10/01/2007 1:00;0;1,4;999;5,5;204;174,932;173,94;-0,3703;0,3703;0;2000000;2000000;;;;
10/01/2007 2:00;0;1,2;999;4;204;170,26;169,324;-0,3703;0,3703;0;2000000;2000000;;;;
10/01/2007 3:00;0;1,1;999;3;204;165,794;164,91;-0,3703;0,3703;0;2000000;2000000;;;;
10/01/2007 4:00;0;0,9;999;3,5;204;161,481;160,635;-0,3703;0,3703;0;2000000;2000000;;;;
10/01/2007 5:00;0;0,9;999;4,2;204;157,303;156,494;-0,3703;0,3703;0;2000000;2000000;;;;
10/01/2007 6:00;0;0,8;999;3,7;204;153,267;152,495;-0,3703;0,3703;0;2000000;2000000;;;;
10/01/2007 7:00;0;0,8;999;3;204;149,367;148,631;-0,3703;0,3703;0;2000000;2000000;;;;
10/01/2007 8:00;7;1,4;999;3,5;204;145,586;144,88;-0,3703;0,3703;0;2000000;2000000;;;;
10/01/2007 9:00;83;2,2;999;5,5;204;164,212;175,653;-0,3703;0,3703;0;2000000;2000000;;;;
10/01/2007 10:00;3;2,9;999;6,8;204;165,914;165,024;-0,3703;0,3703;0;2000000;2000000;;;;
10/01/2007 11:00;14;3,7;999;6,2;204;161,625;160,786;-0,3703;0,3703;0;2000000;2000000;;;;
10/01/2007 12:00;691;5,2;999;6,8;204;241,945;295,936;-0,3703;0,3703;0;2000000;2000000;;;;
10/01/2007 13:00;539;6,1;999;8,1;204;321,103;361,737;-0,3703;0,3703;0;2000000;2000000;;;;
10/01/2007 14:00;828;7;999;9,4;441,711;293;393;31,1581;2,56538;33,7235;2000000;2000000;;;;
10/01/2007 15:00;597;7,2;999;9,4;386,744;293;393;33,8993;2,55343;36,4527;2000000;2000000;;;;
10/01/2007 16:00;226;6,7;999;8,4;204;323,304;318,742;-0,3703;0,3703;0;2000000;2000000;;;;
10/01/2007 17:00;0;5,8;999;12,2;204;304,467;300,592;-0,3703;0,3703;0;2000000;2000000;;;;
10/01/2007 18:00;0;5,4;999;11,1;204;288,379;285,037;-0,3703;0,3703;0;2000000;2000000;;;;
10/01/2007 19:00;0;5,1;999;10,2;204;274,436;271,516;-0,3703;0,3703;0;2000000;2000000;;;;
10/01/2007 20:00;0;4,7;999;7,8;204;262,204;259,627;-0,3703;0,3703;0;2000000;2000000;;;;
10/01/2007 21:00;0;4,3;999;6;204;251,345;249,046;-0,3703;0,3703;0;2000000;2000000;;;;
10/01/2007 22:00;0;4;999;5,7;204;241,575;239,501;-0,3703;0,3703;0;2000000;2000000;;;;
